523,7415.362110999999,-1.0,-1.0,2477.541872,-1.0,2329.0144959999993,-1.0,-1.0,-1.0,1101.0413720000001,-1.0,-1.0,2802.5773499999996,-1.0,-1.0,4829.926981,-1.0,-1.0,5162.731312,-1.0,5395.851676,5651.605523,-1.0,-1.0,4969.377361999999,-1.0,3371.4653629999993,-1.0,3248.3032229999994,-1.0,-1.0,-1.0,-1.0,3919.0034709999995,4065.046697999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2869.081765,-1.0,3067.7407679999997,-1.0,2112.7644649999997,3508.606263,-1.0,-1.0,-1.0,-1.0,6663.070167,-1.0,-1.0,5946.753035000001,-1.0,-1.0,8670.347571999997,-1.0,9287.427278,-1.0,-1.0,5957.8821769999995,-1.0,-1.0,7542.079105,8057.241861999999,8322.295125,6756.269316999999,6497.129293,-1.0,2500.489453,-1.0,-1.0,927.354373,-1.0,3529.2920069999996,3505.177913,-1.0,1366.328047,-1.0,1248.9890599999997,1080.515777,-1.0,-1.0,-1.0,-1.0,2636.365344,1922.002397,-1.0,1667.77845,-1.0,-1.0,2084.577245,1449.383478,1097.753584,-1.0,-1.0,-1.0,8876.811237000002,8398.267921999997,-1.0,-1.0,-1.0,-1.0,7260.610552000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6776.409386999999,-1.0,-1.0,5812.347100999999,5328.860835999999,6218.053416999999,-1.0,-1.0,-1.0,-1.0,6712.741526,-1.0,7348.254156,-1.0,6773.107747999999,5981.1088119999995,5304.479638999999,5516.407274,-1.0,1138.11833,-1.0,3557.225705,-1.0,3392.700588,7114.812752000001,7545.139859000002,-1.0,3485.064339
555,6908.930676,-1.0,-1.0,2182.314579,-1.0,1822.5830609999996,-1.0,-1.0,-1.0,1119.671561,-1.0,-1.0,2296.145915,-1.0,-1.0,4323.495546,-1.0,-1.0,4656.2998769999995,-1.0,4889.420240999999,5145.174088,-1.0,-1.0,4462.945926999999,-1.0,2865.0339280000003,-1.0,2741.871788,-1.0,-1.0,-1.0,-1.0,3412.572036,3558.6152629999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2362.6503300000004,-1.0,2561.3093330000006,-1.0,2279.8164439999996,3251.07763,-1.0,-1.0,-1.0,-1.0,6156.638732000001,-1.0,-1.0,5440.3216,-1.0,-1.0,8163.916136999997,-1.0,8780.995842999999,-1.0,-1.0,5451.450741999999,-1.0,-1.0,7035.647669999999,7550.810427,7914.413709999999,6249.837881999999,5990.697858,-1.0,2205.26216,-1.0,-1.0,1433.7858079999999,-1.0,3022.860572,2998.7464780000005,-1.0,859.8966120000001,-1.0,742.5576250000001,574.0843420000001,-1.0,-1.0,-1.0,-1.0,2803.417323,2089.0543759999996,-1.0,1834.8304289999999,-1.0,-1.0,1658.6705039999997,1023.476737,591.3221490000001,-1.0,-1.0,-1.0,8370.379802000001,7891.836486999998,-1.0,-1.0,-1.0,-1.0,6754.179117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6269.977951999998,-1.0,-1.0,5305.915665999999,4822.4294009999985,5711.621982,-1.0,-1.0,-1.0,-1.0,6206.310090999999,-1.0,6841.822721,-1.0,6266.676312999999,5474.677376999999,4798.048203999999,5009.975838999999,-1.0,988.4359260000001,-1.0,3050.794270000001,-1.0,2966.7938470000004,6608.381317,7038.708424000001,-1.0,3652.116318
643,-1.0,-1.0,-1.0,-1.0,983.3330500000001,-1.0,6201.710157999999,-1.0,2530.559314,-1.0,2802.5773499999996,2296.145915,-1.0,1922.762688,-1.0,-1.0,2632.183785,2815.381298,-1.0,2563.510652,-1.0,-1.0,3681.586048,-1.0,-1.0,1360.7415949999997,-1.0,1604.387276,-1.0,1046.6714690000001,-1.0,4118.352307,-1.0,-1.0,-1.0,-1.0,-1.0,5007.44554,6669.034616999998,-1.0,-1.0,-1.0,1371.4547929999997,-1.0,-1.0,-1.0,-1.0,3886.704536000001,2847.8839669999998,2716.622923,2297.199873,-1.0,4016.401135,-1.0,-1.0,4771.558031,-1.0,-1.0,7658.418560000001,-1.0,7089.549892999999,3836.6721850000004,-1.0,-1.0,5558.244115,-1.0,-1.0,-1.0,-1.0,-1.0,4783.6037719999995,-1.0,3328.104676000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2022.9180869999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3670.179753,-1.0,-1.0,6613.501701,-1.0,-1.0,-1.0,7261.477005000002,-1.0,7739.200885000001,-1.0,-1.0,-1.0,6239.047471999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4614.229445000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3034.703822,-1.0,4289.049712000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3498.7289089999995,-1.0,2788.164186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
712,3190.3397299999997,-1.0,-1.0,4427.517071,-1.0,2937.439997,-1.0,-1.0,-1.0,3695.024099,-1.0,-1.0,1922.762688,-1.0,-1.0,814.293943,-1.0,-1.0,937.7089310000001,-1.0,1181.050329,3121.1674340000004,-1.0,-1.0,2635.689331,-1.0,2205.8406290000003,-1.0,2152.4410109999994,-1.0,-1.0,-1.0,-1.0,2143.5082159999993,1643.965265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3107.073717,-1.0,3156.2453159999986,-1.0,4521.6390169999995,6018.253112,-1.0,-1.0,-1.0,-1.0,2438.0477859999996,-1.0,-1.0,2130.200347,-1.0,-1.0,6336.659540999998,-1.0,6953.739247,-1.0,-1.0,3624.194146,-1.0,-1.0,5510.362129,6025.524885999999,6389.128169000001,4422.581286,4163.441262,-1.0,4751.0356919999995,-1.0,-1.0,5263.698127,-1.0,3418.781357,3112.467795999999,-1.0,3552.8010950000003,-1.0,3476.3509779999995,3871.673885,-1.0,-1.0,-1.0,-1.0,4826.400149,5768.104095999999,-1.0,4248.476188000001,-1.0,-1.0,2622.466868,3257.660635,3888.9116919999997,-1.0,-1.0,-1.0,6543.123206000001,5867.829833,-1.0,-1.0,-1.0,-1.0,3204.0919980000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2615.5039169999995,-1.0,-1.0,1523.880114,1046.56071,1935.7532910000004,-1.0,-1.0,-1.0,-1.0,2430.4414000000006,-1.0,3065.95403,-1.0,2653.5212260000003,1861.52229,1272.4223659999998,1910.341705,-1.0,4530.26621,-1.0,2438.0196219999993,-1.0,2255.463003,2826.3457650000005,3320.1174780000006,-1.0,3969.9596959999994
746,-1.0,-1.0,-1.0,4720.751026,-1.0,3160.4987530000003,-1.0,-1.0,-1.0,4409.132904000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,795.7522379999999,-1.0,-1.0,2942.2758200000003,-1.0,-1.0,2507.5559020000005,-1.0,-1.0,-1.0,2024.307582,-1.0,-1.0,-1.0,-1.0,2015.3747869999997,1515.831836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3054.6741180000004,-1.0,-1.0,-1.0,5235.747821999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1988.2436539999999,-1.0,-1.0,6208.526111999999,-1.0,6825.605818000001,-1.0,-1.0,3496.0607170000007,-1.0,-1.0,5382.228700000001,-1.0,6260.994740000002,4294.447857000001,-1.0,-1.0,5153.161327,-1.0,-1.0,5977.8069319999995,-1.0,3290.647928000001,-1.0,-1.0,-1.0,-1.0,-1.0,4585.78269,-1.0,-1.0,-1.0,-1.0,-1.0,6482.212900999999,-1.0,4962.584993,-1.0,-1.0,3336.5756730000003,-1.0,4603.0204969999995,-1.0,-1.0,-1.0,6410.274394,5688.938219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,903.1457609999999,725.5402829999999,-1.0,-1.0,-1.0,-1.0,-1.0,1903.6265159999998,-1.0,2539.139146,-1.0,2505.7490049999997,1713.750069,951.4019389999999,-1.0,-1.0,5244.375015,-1.0,-1.0,-1.0,2729.4468869999987,2205.611412,2678.8440350000005,-1.0,4684.068501
768,-1.0,-1.0,-1.0,-1.0,3087.965688999999,-1.0,5292.847793,-1.0,4557.908945,-1.0,4829.926981,4323.495546,-1.0,814.293943,-1.0,-1.0,479.294013,78.324667,-1.0,501.4070450000001,-1.0,-1.0,2466.400346,-1.0,-1.0,3136.756828,-1.0,1521.9206129999995,-1.0,2098.731669,-1.0,2045.342527,-1.0,-1.0,-1.0,-1.0,-1.0,3508.4614129999995,5170.050489999999,-1.0,-1.0,-1.0,2721.454746,-1.0,-1.0,-1.0,-1.0,5772.055759000002,1632.698265,1783.2586659999997,1414.3195160000002,-1.0,1827.8948020000003,-1.0,-1.0,3175.228378,-1.0,-1.0,6443.232858,-1.0,5874.364191000001,3005.404982,-1.0,-1.0,4726.976911999999,-1.0,-1.0,-1.0,-1.0,-1.0,3568.4180699999997,-1.0,5213.455898999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4035.6319999999987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6039.599585000001,-1.0,-1.0,5782.234498000001,-1.0,-1.0,-1.0,6005.285738,-1.0,6240.216758,-1.0,-1.0,-1.0,4740.063344999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2296.537865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,579.569028,-1.0,2064.588444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5526.07854,-1.0,3373.6809579999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
789,3300.6307799999995,-1.0,-1.0,4051.6607949999993,-1.0,2491.4085219999997,-1.0,-1.0,-1.0,4544.310294,-1.0,-1.0,2632.183785,-1.0,-1.0,479.294013,-1.0,-1.0,1150.851228,-1.0,1076.912495,2756.3310969999998,-1.0,-1.0,2082.537553,-1.0,1326.8023310000005,-1.0,1355.217351,-1.0,-1.0,-1.0,-1.0,1495.262614,1090.8134870000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2385.583887,-1.0,2359.021656,-1.0,5400.677315,5451.4587470000015,-1.0,-1.0,-1.0,-1.0,2651.1900829999995,-1.0,-1.0,2343.3426440000003,-1.0,-1.0,5783.507762999998,-1.0,6400.587469,-1.0,-1.0,3071.042368,-1.0,-1.0,4957.210351,5472.373107999998,5835.976391000001,3869.4295079999997,3610.2894839999994,-1.0,4484.071096,-1.0,-1.0,5313.5187479999995,-1.0,2621.5576969999997,2315.2441360000003,-1.0,3602.621715999999,-1.0,3706.425879999999,3921.4945059999995,-1.0,-1.0,-1.0,-1.0,5705.438447000001,6085.023918999998,-1.0,5127.514486000001,-1.0,-1.0,3501.505165999999,4136.698933000001,3938.7323129999995,-1.0,-1.0,-1.0,5989.971428000001,5502.993496,-1.0,-1.0,-1.0,-1.0,3273.20237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2511.366083,-1.0,-1.0,1565.1699840000003,978.227868,1867.4204490000002,-1.0,-1.0,-1.0,-1.0,2362.1085580000004,-1.0,2997.621188,-1.0,2722.631598,1930.6326620000007,1168.2845320000004,1979.4520769999997,-1.0,4580.086831,-1.0,1640.7959620000001,-1.0,2616.9520130000005,2867.6356349999996,3430.408527999999,-1.0,4744.835314999998
793,3043.7605439999998,-1.0,-1.0,4300.862131,-1.0,2740.609858,-1.0,-1.0,-1.0,4587.642709000001,-1.0,-1.0,2815.381298,-1.0,-1.0,78.324667,-1.0,-1.0,1178.3277850000002,-1.0,675.9431490000001,2432.197347,-1.0,-1.0,2033.767611,-1.0,1672.7798930000004,-1.0,1604.4186869999999,-1.0,-1.0,-1.0,-1.0,1595.4858919999997,1066.790017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2634.785223,-1.0,2608.2229919999995,-1.0,5414.257626999999,5700.660083000002,-1.0,-1.0,-1.0,-1.0,2678.66664,-1.0,-1.0,2370.8192010000002,-1.0,-1.0,5734.737820999999,-1.0,6351.817527000001,-1.0,-1.0,3022.272425999999,-1.0,-1.0,4962.3398050000005,5477.502561999998,5841.105845000002,3820.6595659999994,3561.5195420000005,-1.0,4733.272432,-1.0,-1.0,5562.7200840000005,-1.0,2870.7590330000003,2564.445472,-1.0,3851.823051999999,-1.0,3955.6272159999985,4170.695842,-1.0,-1.0,-1.0,-1.0,5719.018759000001,6334.225254999999,-1.0,5141.094798,-1.0,-1.0,3515.085478,4150.279245000001,4187.933649,-1.0,-1.0,-1.0,5900.195921,5178.859746,-1.0,-1.0,-1.0,-1.0,2872.2330240000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2110.396737,-1.0,-1.0,1181.132333,577.258522,1466.4511030000003,-1.0,-1.0,-1.0,-1.0,1961.1392120000005,-1.0,2596.651842,-1.0,2321.662252,1529.6633160000003,767.3151860000003,1578.4827310000003,-1.0,4829.288167000001,-1.0,1889.997298,-1.0,2962.9295750000006,2587.7171030000004,3173.538292,-1.0,4862.578305999999
810,-1.0,4527.5237750000015,4744.615758000001,-1.0,3241.291381,-1.0,6159.321448999998,5222.339131,4890.7132759999995,-1.0,5162.731312,4656.2998769999995,-1.0,937.7089310000001,795.7522379999999,-1.0,1150.851228,1178.3277850000002,-1.0,1256.813877,-1.0,-1.0,3337.2262839999994,3638.8060010000004,-1.0,2772.242328,-1.0,-1.0,-1.0,1944.82978,-1.0,3003.216832,1875.7237199999997,-1.0,-1.0,2053.3142199999998,5078.678268999999,4466.335717999998,-1.0,6419.976798999997,2390.5628960000004,-1.0,3092.590854000001,-1.0,4044.196683,-1.0,-1.0,6143.191867000002,2503.5242030000004,2654.0846040000006,2203.19801,-1.0,-1.0,871.0719569999999,-1.0,2075.2252599999997,-1.0,-1.0,7314.058795999999,-1.0,-1.0,3794.283476,-1.0,-1.0,5515.855406,-1.0,-1.0,-1.0,-1.0,-1.0,4439.244008000001,-1.0,5584.592007000003,-1.0,-1.0,3258.831159000001,-1.0,-1.0,3923.819388000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7266.510336,-1.0,-1.0,-1.0,-1.0,-1.0,6571.112991999999,-1.0,-1.0,-1.0,6917.117241000002,-1.0,7198.091062999997,-1.0,-1.0,-1.0,5697.937649999999,-1.0,5922.059044,-1.0,-1.0,-1.0,-1.0,6534.333641999998,2358.192869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1193.8076650000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2344.5490909999994,-1.0,-1.0,-1.0,-1.0,5819.341645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
820,3341.3467119999996,-1.0,-1.0,3877.779752999999,-1.0,2317.5274799999993,-1.0,-1.0,-1.0,4370.429251999999,-1.0,-1.0,2563.510652,-1.0,-1.0,501.4070450000001,-1.0,-1.0,1256.813877,-1.0,1099.025527,2329.8098999999997,-1.0,-1.0,1664.5846290000004,-1.0,1258.1291980000003,-1.0,1181.3363089999998,-1.0,-1.0,-1.0,-1.0,1172.4035139999996,672.860563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2211.7028449999993,-1.0,2185.1406140000004,-1.0,5384.948759,5277.5777050000015,-1.0,-1.0,-1.0,-1.0,2757.1527319999996,-1.0,-1.0,2449.3052930000003,-1.0,-1.0,5365.554838999998,-1.0,5982.634545,-1.0,-1.0,2653.0894439999997,-1.0,-1.0,4539.257427,5054.420183999999,5418.023467000001,3451.4765839999995,3192.3365600000006,-1.0,4310.190053999999,-1.0,-1.0,5139.6377059999995,-1.0,2447.6766549999998,2141.3630940000003,-1.0,3428.7406739999997,-1.0,3532.5448379999993,3747.613463999999,-1.0,-1.0,-1.0,-1.0,5689.709891000001,5911.142876999998,-1.0,5111.78593,-1.0,-1.0,3485.7766099999994,4120.970377000001,3764.851270999999,-1.0,-1.0,-1.0,5572.018504000001,5076.472298999999,-1.0,-1.0,-1.0,-1.0,3295.3154019999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2533.4791149999996,-1.0,-1.0,1604.214711,1000.3408999999999,1889.5334810000004,-1.0,-1.0,-1.0,-1.0,2384.221590000001,-1.0,3019.7342200000007,-1.0,2744.7446300000006,1952.7456940000004,1190.3975640000003,1620.585998,-1.0,4406.205789,-1.0,1466.9149200000002,-1.0,2548.2788800000003,2908.3515670000015,3471.124460000001,-1.0,4676.162181999998
926,-1.0,-1.0,-1.0,-1.0,3653.8903839999984,-1.0,5203.828437,-1.0,5123.83364,-1.0,5395.851676,4889.420240999999,-1.0,1181.050329,-1.0,-1.0,1076.912495,675.9431490000001,-1.0,1099.025527,-1.0,-1.0,2154.0048370000004,-1.0,-1.0,3503.513214,-1.0,2087.8453079999995,-1.0,2695.662282,-1.0,1731.6602830000004,-1.0,-1.0,-1.0,-1.0,-1.0,3194.7791689999995,4856.368245999999,-1.0,-1.0,-1.0,3287.379440999999,-1.0,-1.0,-1.0,-1.0,6337.980454000002,1760.3798390000006,1910.9402400000008,1660.1222200000004,-1.0,2194.651188,-1.0,-1.0,3541.984764,-1.0,-1.0,6570.914432000001,-1.0,6002.045765000001,3165.5172399999988,-1.0,-1.0,4892.392303000001,-1.0,-1.0,-1.0,-1.0,-1.0,3449.7481959999996,-1.0,5779.380593999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4601.556694999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6406.355971000001,-1.0,-1.0,5947.649888999999,-1.0,-1.0,-1.0,5691.603493999999,-1.0,5926.534514,-1.0,-1.0,-1.0,4426.381100999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1891.5067820000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,720.9945130000001,-1.0,2202.2999810000006,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6062.683042999998,-1.0,3919.4027099999994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
951,-1.0,4512.118412000002,5071.179061,-1.0,3909.6442309999993,-1.0,3291.385595,3042.548552,5379.587487,-1.0,5651.605523,5145.174088,-1.0,3121.1674340000004,2942.2758200000003,-1.0,2756.3310969999998,2432.197347,-1.0,2329.8098999999997,-1.0,-1.0,266.40038300000003,330.50172299999997,-1.0,4596.135286000001,-1.0,-1.0,-1.0,3169.832615,-1.0,1686.444379,1966.656015,-1.0,-1.0,1657.6823610000001,1671.80166,1059.459109,-1.0,3013.1001899999997,3131.404392,-1.0,3543.133288,-1.0,5622.786978000001,-1.0,-1.0,6593.7343009999995,1282.4543160000003,1490.5524910000001,1661.883689,-1.0,-1.0,3113.678544,-1.0,5482.101869000002,-1.0,-1.0,4712.9463989999995,-1.0,-1.0,1880.2108699999997,-1.0,-1.0,3713.336448999999,-1.0,-1.0,-1.0,-1.0,-1.0,1537.3053539999999,-1.0,6035.134441,-1.0,-1.0,3675.6813639999996,-1.0,-1.0,4374.361822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7599.370722000001,-1.0,-1.0,-1.0,-1.0,-1.0,4768.594034999999,-1.0,-1.0,-1.0,3556.283434,-1.0,3791.214454,-1.0,-1.0,-1.0,2291.0610410000004,-1.0,2515.1824349999993,-1.0,-1.0,-1.0,-1.0,3127.457033,1707.4184250000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2712.651274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1925.1239760000003,-1.0,-1.0,-1.0,-1.0,6347.757082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
952,5043.857803999999,-1.0,-1.0,4852.787884,-1.0,3374.2126839999996,-1.0,-1.0,-1.0,5427.114456,-1.0,-1.0,3681.586048,-1.0,-1.0,2466.400346,-1.0,-1.0,3337.2262839999994,-1.0,2154.0048370000004,266.40038300000003,-1.0,-1.0,415.827778,-1.0,2330.037361,-1.0,2238.0215129999997,-1.0,-1.0,-1.0,-1.0,1816.743796,1521.4086039999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3223.659951999999,-1.0,3160.1487449999986,-1.0,6508.327272,6252.585836,-1.0,-1.0,-1.0,-1.0,4837.565139000001,-1.0,-1.0,4529.717699999998,-1.0,-1.0,4114.703166999999,-1.0,4731.782872999998,-1.0,-1.0,870.566938,-1.0,-1.0,3727.151963999999,4242.314720999999,4605.918003999998,2200.6249119999998,1241.318012,-1.0,5285.198185000001,-1.0,-1.0,6196.32291,-1.0,3422.6847859999993,3116.371224999999,-1.0,4485.425878,-1.0,4589.230041999999,4804.298667999999,-1.0,-1.0,-1.0,-1.0,6813.088404000002,6967.828080999999,-1.0,6235.164443,-1.0,-1.0,4609.155122999999,5244.34889,4821.536475,-1.0,-1.0,-1.0,3730.9734279999993,3013.062782,-1.0,-1.0,-1.0,-1.0,3057.8445069999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3276.705656,-1.0,-1.0,2789.8728989999995,2654.5070949999995,3075.1916690000003,-1.0,-1.0,-1.0,-1.0,3569.8797779999995,-1.0,4205.392408000001,-1.0,2817.0432410000003,2481.405081,2062.6328000000003,2274.5604350000003,-1.0,5462.890993000001,-1.0,2441.9230509999993,-1.0,4262.735020999998,4444.896303,5173.635552000002,-1.0,5977.2317140000005
1000,-1.0,-1.0,-1.0,5449.689990000001,-1.0,3971.114789999999,-1.0,-1.0,-1.0,6024.016562000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3638.8060010000004,-1.0,-1.0,330.50172299999997,-1.0,-1.0,1012.729884,-1.0,-1.0,-1.0,2834.9236189999992,-1.0,-1.0,-1.0,-1.0,2413.6459019999998,2118.3107099999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3820.5620579999986,-1.0,-1.0,-1.0,7105.229378000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4831.297417,-1.0,-1.0,4668.544062000001,-1.0,4626.062286000001,-1.0,-1.0,1395.989046,-1.0,-1.0,4324.054069999999,-1.0,5202.820109999999,2754.465807,-1.0,-1.0,5882.100291000002,-1.0,-1.0,6793.225016,-1.0,4019.586891999999,-1.0,-1.0,-1.0,-1.0,-1.0,5401.200774,-1.0,-1.0,-1.0,-1.0,-1.0,7564.730186999999,-1.0,6832.066549,-1.0,-1.0,5206.057228999999,-1.0,5418.438581,-1.0,-1.0,-1.0,3318.8736049999993,2582.407316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3003.117514,2867.75171,-1.0,-1.0,-1.0,-1.0,-1.0,3783.124393,-1.0,4418.637023,-1.0,2707.5758790000004,2416.045003,2275.8774150000004,-1.0,-1.0,6059.793099000001,-1.0,-1.0,-1.0,4859.637126999998,4658.140918,5386.880167000002,-1.0,6574.133820000001
1027,-1.0,3829.8902509999994,4388.950899999999,-1.0,3227.4160699999993,-1.0,3388.4174350000008,2550.6187190000005,4697.359325999999,-1.0,4969.377361999999,4462.945926999999,-1.0,2635.689331,2507.5559020000005,-1.0,2082.537553,2033.767611,-1.0,1664.5846290000004,-1.0,-1.0,415.827778,1012.729884,-1.0,3913.9071249999993,-1.0,-1.0,-1.0,2487.604454,-1.0,2120.9569340000003,1284.4278539999998,-1.0,-1.0,975.4542,2354.029821,1741.6872699999997,-1.0,3695.3283509999997,2449.176230999999,-1.0,2860.905127,-1.0,4940.558817,-1.0,-1.0,5911.506140000002,600.2261550000001,808.3243299999999,979.6555279999999,-1.0,-1.0,2439.8849999999998,-1.0,4996.623766,-1.0,-1.0,4538.802500000001,-1.0,-1.0,1248.766914,-1.0,-1.0,3031.108288,-1.0,-1.0,-1.0,-1.0,-1.0,1625.995755,-1.0,5352.906280000003,-1.0,-1.0,2993.4532029999987,-1.0,-1.0,3692.133661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6917.142561,-1.0,-1.0,-1.0,-1.0,-1.0,4086.3658739999996,-1.0,-1.0,-1.0,4103.868988,-1.0,4473.442615,-1.0,-1.0,-1.0,2973.289202,-1.0,3197.410596,-1.0,-1.0,-1.0,-1.0,3809.6851939999997,1025.190264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2626.335379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2359.636531,-1.0,-1.0,-1.0,-1.0,5665.528920999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1068,5024.873126999998,-1.0,-1.0,3865.495978,-1.0,2375.4189039999997,-1.0,-1.0,-1.0,2165.0599389999998,-1.0,-1.0,1360.7415949999997,-1.0,-1.0,3136.756828,-1.0,-1.0,2772.242328,-1.0,3503.513214,4596.135286000001,-1.0,-1.0,3913.9071249999993,-1.0,2228.131301,-1.0,2375.490284,-1.0,-1.0,-1.0,-1.0,2863.533233999999,3009.576460999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2545.052624,-1.0,2743.711627,-1.0,2541.5952589999997,5391.984503000001,-1.0,-1.0,-1.0,-1.0,4272.581182999999,-1.0,-1.0,3601.822099999999,-1.0,-1.0,7614.877334999999,-1.0,8231.957041000001,-1.0,-1.0,4902.41194,-1.0,-1.0,6486.608868000001,7001.771624999999,7365.374908,5700.79908,5441.659055999998,-1.0,4160.629987,-1.0,-1.0,4104.434326,-1.0,3340.903695,3181.148772,-1.0,2779.427417,-1.0,2371.0310950000003,2753.926744,-1.0,-1.0,-1.0,-1.0,2846.356391,4022.241712999999,-1.0,2344.3633269999996,-1.0,-1.0,1321.6733430000002,1727.696475,2771.164551,-1.0,-1.0,-1.0,7821.341000000002,7342.797685,-1.0,-1.0,-1.0,-1.0,5526.554883000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4900.0047479999985,-1.0,-1.0,3568.257270999999,3369.0235949999997,4074.049916999999,-1.0,-1.0,-1.0,-1.0,4543.246340999999,-1.0,5204.250656,-1.0,4975.984111000002,4183.985175000001,3594.8852509999992,4232.804590000001,-1.0,3611.0435749999992,-1.0,2778.2201229999987,-1.0,742.521564,4795.696205,5154.650875000001,-1.0,1760.209771
